Avg-7832,Avg-5411,Avg-5812,Avg-7032,Avg-5983,Avg-4111,Avg-5999,Avg-5691,Avg-4814,Avg-5621,TargetMCC1,AgeGroup_20,AgeGroup_30,AgeGroup_40,MaritalStatus_Married,MaritalStatus_Single,Day_Weekday,Day_Weekend,Gender_F,Gender_M,City_ISL,City_KHI,City_LHR
0,44,0,0,5,5,5,5,15,0,5411,1,0,0,0,1,1,0,0,1,0,1,0
85,0,14,10,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,0,1,0
0,22,0,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
0,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,1,0,0
65,0,50,0,10,20,0,15,0,0,7832,0,1,0,1,0,0,1,1,0,0,0,1
10,25,20,10,5,5,5,5,15,0,5411,0,0,1,1,0,1,0,1,0,0,1,0
0,13,0,48,25,5,0,0,4,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,1,0
10,12,0,58,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,1,0,0
0,44,0,0,5,5,5,0,0,0,5411,1,0,0,1,0,1,0,0,1,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,1,0,1,0,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,0,0,1,1,0,0,1,1,0,1,0,0
10,5,0,48,32,5,0,0,4,0,7032,0,1,0,0,1,1,0,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,0,1,0,1,0,1,0
85,0,10,0,5,20,0,0,0,0,7832,0,0,1,1,0,1,0,1,0,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,0,0,1
85,0,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,1,0,1,0,0,1,0
85,0,10,0,5,0,0,0,0,0,7832,0,0,1,1,0,1,0,1,0,0,1,0
0,2,0,55,22,5,0,0,0,0,7032,0,0,1,1,0,0,1,1,0,0,0,1
0,44,0,0,32,2,5,20,0,0,5411,0,0,1,0,1,1,0,0,1,1,0,0
0,26,0,0,5,5,0,0,0,0,5411,1,0,0,0,1,1,0,1,0,0,1,0
10,5,0,9,32,0,15,0,0,38,5621,0,0,1,0,1,1,0,1,0,0,1,0
10,25,0,0,5,5,5,0,0,0,5812,0,1,0,0,1,0,1,1,0,0,0,1
0,10,10,10,0,0,0,40,0,0,5691,1,0,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,1,0,0,0,1
0,1,69,20,10,0,0,0,0,0,5812,0,0,1,0,1,1,0,0,1,1,0,0
0,2,10,20,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,44,0,0,5,3,5,5,15,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,0,1,1,0,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,45,22,20,15,10,15,0,7032,0,0,1,1,0,1,0,1,0,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,0,1,1,0,1,0,0,0,1
65,5,12,20,0,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,1,0,0
0,44,12,20,0,23,0,5,15,0,4111,1,0,0,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,0,1,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,0,1,1,0,0
55,10,10,10,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,0,0,1
0,20,10,4,3,5,7,0,0,48,5621,1,0,0,0,1,1,0,1,0,0,0,1
0,41,0,0,0,33,6,20,0,0,4111,0,0,1,0,1,1,0,1,0,0,1,0
55,20,20,10,5,5,0,0,0,0,4111,0,1,0,0,1,1,0,0,1,0,1,0
0,0,0,62,22,0,15,0,0,0,7032,1,0,0,0,1,0,1,1,0,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,1,0,0
0,20,11,24,5,25,0,0,0,45,5621,0,0,1,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,1,0,0,1,0
10,12,20,10,5,5,5,0,0,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,0,1,1,0,0,1,0
65,0,0,0,0,22,0,15,0,0,7832,0,1,0,0,1,1,0,1,0,0,0,1
10,2,0,59,24,5,0,0,0,0,7032,0,1,0,1,0,0,1,0,1,0,1,0
85,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,0,1,0
0,22,10,13,3,5,7,2,0,48,5621,0,0,1,1,0,0,1,0,1,0,0,1
0,11,69,18,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,0,1
85,0,10,0,5,0,0,0,0,0,7832,0,0,1,1,0,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,1,0,0,1,1,0,1,0,0
0,12,0,62,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,0,1,0,0,1
10,22,10,0,5,5,5,0,0,48,5621,1,0,0,0,1,0,1,0,1,0,1,0
0,2,0,62,31,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
65,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,0,1,1,0,0,0,1
65,5,12,10,5,20,0,5,15,0,7832,0,1,0,1,0,1,0,0,1,0,0,1
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,2,10,62,31,5,0,0,0,48,7032,1,0,0,1,0,0,1,0,1,0,0,1
0,11,69,18,0,5,0,0,0,0,5812,0,1,0,0,1,1,0,0,1,0,1,0
0,11,0,62,25,5,5,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,0,1,0
10,20,50,0,5,5,0,0,0,0,5812,0,1,0,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,0,1,0,1,1,0,1,0,0
65,10,14,10,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,1,0,0,1,0
65,0,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,1,0,0,0,1
0,20,0,10,5,5,5,0,0,0,5411,0,1,0,0,1,0,1,0,1,1,0,0
0,10,0,10,5,5,5,0,0,0,4111,1,0,0,0,1,1,0,0,1,0,1,0
0,21,10,0,5,5,5,45,0,0,5691,0,0,1,1,0,0,1,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,1,0,61,32,33,0,0,0,20,7032,0,0,1,1,0,1,0,0,1,0,0,1
0,11,69,20,0,0,0,10,0,0,5812,0,0,1,1,0,0,1,1,0,0,1,0
0,12,0,62,21,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,44,20,10,5,5,5,5,15,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
10,2,0,0,0,0,5,0,0,0,5812,1,0,0,0,1,1,0,1,0,0,1,0
80,0,0,0,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,0,1,0,1,0
0,14,69,20,0,0,0,44,0,0,5691,0,1,0,1,0,0,1,1,0,1,0,0
5,11,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,1,0,0,1,0
0,44,0,0,5,28,5,20,1,0,5411,1,0,0,1,0,1,0,1,0,0,1,0
0,11,0,20,0,0,8,45,15,0,5691,1,0,0,0,1,1,0,0,1,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,0,1,0,0,1
0,20,11,14,5,25,0,5,15,2,4111,0,0,1,0,1,1,0,1,0,0,1,0
0,13,69,18,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,1,0,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,0,1,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,1,0,0,1,0
0,13,0,61,25,0,10,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,1,0,0
0,0,0,0,0,38,0,0,0,15,5812,0,0,1,0,1,0,1,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,0,1,1,0,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,0,1,0
10,15,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,0,1,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,0,1,1,0,1,0,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,1,0,0
0,44,0,0,5,0,15,10,0,0,5411,1,0,0,0,1,1,0,1,0,0,1,0
10,25,20,10,15,5,5,5,5,0,5411,0,1,0,1,0,1,0,0,1,1,0,0
0,44,0,62,32,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,0,1
0,0,0,0,8,2,5,48,0,0,5691,1,0,0,0,1,1,0,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,0,1,1,0,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,1,0
5,0,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,1,0,0
0,42,0,0,0,0,0,48,0,0,5691,1,0,0,1,0,0,1,1,0,0,0,1
0,0,0,61,22,0,10,0,0,0,7032,0,0,1,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,0,0,0,0,32,6,15,0,0,4111,0,0,1,0,1,1,0,1,0,0,1,0
65,0,10,0,0,0,0,0,0,0,7832,0,1,0,1,0,0,1,1,0,0,0,1
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,0,1,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,0,1,1,0,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,1,0,0
85,10,0,0,5,20,0,10,0,0,7832,0,1,0,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,1,0,0,1,0,0,1
60,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
10,2,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,0,1,1,0,0
10,5,20,10,0,5,0,5,15,0,5411,0,1,0,1,0,1,0,0,1,1,0,0
0,12,60,62,21,0,10,0,0,0,7032,1,0,0,0,1,0,1,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,1,0,0,1,0
0,21,11,13,3,5,7,2,0,48,5621,0,0,1,0,1,1,0,1,0,0,1,0
65,0,0,9,0,20,0,15,0,0,7832,0,1,0,0,1,1,0,1,0,1,0,0
0,13,69,10,0,0,0,0,0,0,5812,0,1,0,1,0,1,0,1,0,0,1,0
0,44,0,0,5,28,5,20,1,0,5411,1,0,0,1,0,1,0,1,0,0,1,0
10,5,0,50,22,0,15,0,0,38,5621,0,1,0,1,0,1,0,0,1,0,1,0
10,0,0,59,22,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,1,0,0,1,0
0,2,0,62,31,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,44,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
10,5,0,0,32,22,0,0,0,31,5983,0,0,1,1,0,1,0,0,1,0,1,0
85,0,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,1,0,1,0,0
0,12,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,0,1,0,1,0,1,0
0,2,0,62,31,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,1,0,1,0,1,0,1,0,0
10,22,50,0,15,5,0,0,0,0,5812,0,0,1,1,0,0,1,1,0,0,1,0
0,22,10,3,3,35,7,48,0,2,5691,0,0,1,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,0,1,0
85,0,0,0,0,0,0,0,0,0,7832,0,0,1,1,0,0,1,1,0,1,0,0
85,10,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,1,0,0,0,1
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,1,0,1,0,1,0,0
0,0,0,0,8,2,5,0,0,0,5411,1,0,0,0,1,1,0,1,0,0,0,1
40,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,1,0,0,1,1,0,0
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,0,0,45,22,0,15,0,15,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
65,10,20,10,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,0,1,0
85,0,20,10,15,0,0,0,0,0,7832,0,0,1,0,1,0,1,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,0,1,1,0,0
0,14,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,0,1,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,1,0,0,1,0,1,0
0,44,0,0,25,0,10,0,0,0,5411,1,0,0,0,1,1,0,0,1,1,0,0
0,20,10,10,5,5,5,0,0,0,4111,1,0,0,0,1,0,1,1,0,1,0,0
0,2,0,62,32,4,0,0,0,0,7032,0,0,1,1,0,1,0,0,1,0,1,0
85,0,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,0,1,0
10,20,20,0,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,1,0,0
0,21,20,3,3,5,7,48,0,2,5691,1,0,0,0,1,0,1,1,0,0,0,1
0,44,0,0,5,0,10,10,0,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,0,1,1,0,1,0,0,0,1
10,25,20,10,5,5,5,5,15,0,5411,0,0,1,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,41,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,1,0,1,0,1,0,0
65,10,20,10,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,1,0,1,0,0
0,0,0,0,5,28,5,45,1,0,5691,1,0,0,0,1,1,0,1,0,0,1,0
0,10,69,10,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,0,1,0,1,0
0,44,0,19,25,5,7,5,15,0,5411,0,1,0,1,0,1,0,0,1,0,1,0
0,11,69,18,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,1,0,1,0,0
10,20,50,0,15,5,0,0,0,0,5812,0,1,0,1,0,1,0,1,0,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,1,0,0,1,0,1,0,1,0,0,1,0
0,24,11,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,0,0,1
65,0,0,0,0,20,0,15,0,0,7832,0,1,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,0,1,1,0,0,0,1
5,4,12,10,10,33,0,5,5,0,4111,0,0,1,1,0,1,0,0,1,0,0,1
0,13,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,0,1,0
0,21,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,0,1
0,0,0,0,0,0,0,45,0,0,5691,1,0,0,0,1,1,0,1,0,1,0,0
0,44,0,0,5,25,5,20,1,0,5411,1,0,0,1,0,1,0,0,1,1,0,0
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,0,1,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,1,0,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,0,1,0,1,0,0,1
10,10,50,0,15,0,0,0,0,0,7832,1,0,0,1,0,0,1,0,1,0,1,0
10,20,20,0,5,5,5,5,0,0,5411,1,0,0,1,0,1,0,1,0,1,0,0
80,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,0,1,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,1,0,0
0,14,69,10,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,1,0
0,21,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,1,0,0,1,0,1,0
0,5,0,0,32,0,15,0,0,0,5411,1,0,0,1,0,0,1,1,0,0,0,1
0,14,0,62,25,0,10,0,15,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
5,0,10,10,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,1,0,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,0,1,1,0,1,0,0,1,1,0,0
0,2,0,62,32,5,0,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,0,1
0,44,0,10,25,5,0,0,0,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
0,44,0,0,25,0,10,10,0,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,1,0
85,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,1,0,0,1,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,0,1,1,0,1,0,0
10,5,0,59,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,1,0,0
10,5,0,0,32,22,5,38,0,31,5691,0,0,1,1,0,1,0,0,1,0,0,1
0,42,0,62,21,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,1,0,0,1,0
65,0,14,10,1,0,0,0,0,0,7832,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,0,1,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,1,0,0
0,20,10,0,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,1,0
85,0,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
0,21,10,3,3,5,7,2,0,48,5621,0,0,1,0,1,1,0,1,0,0,1,0
0,44,0,0,25,0,10,10,0,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
0,20,10,0,5,5,5,0,0,45,5621,1,0,0,0,1,0,1,1,0,0,0,1
10,0,40,0,15,22,0,0,0,21,5812,0,1,0,1,0,1,0,0,1,0,1,0
0,44,0,0,5,25,5,20,1,0,5411,1,0,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,0,1,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,1,0,1,0,0
0,0,0,61,32,5,0,0,0,0,7032,0,0,1,1,0,1,0,0,1,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,0,1,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,13,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,0,0,1
0,20,10,0,5,5,5,0,0,45,5621,1,0,0,0,1,0,1,0,1,0,0,1
0,44,20,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,1,0,0,1,0
55,5,20,10,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,0,1,1,0,1,0,0
10,25,10,10,5,5,5,0,0,0,5812,0,1,0,1,0,1,0,1,0,0,1,0
0,25,10,0,5,5,5,0,0,45,5621,0,0,1,1,0,1,0,0,1,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,0,1,0,1,0
10,5,20,10,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,1,0,62,32,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,1,0,0
0,22,0,0,5,38,5,20,1,0,4111,0,0,1,0,1,1,0,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,1,0,1,0,0
2,44,0,0,5,28,5,20,1,0,5411,0,1,0,1,0,1,0,0,1,0,0,1
65,0,10,10,0,20,0,0,0,0,7832,0,1,0,0,1,1,0,0,1,1,0,0
10,2,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,0,0,1,1,0,0,1,0,1,0,0,1
0,13,69,10,0,0,0,0,0,0,5812,0,1,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,1,0,1,0,0
0,0,0,10,0,0,0,45,0,20,5691,1,0,0,0,1,0,1,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,1,0
65,0,10,0,5,0,0,0,0,0,7832,1,0,0,1,0,0,1,1,0,1,0,0
53,5,12,10,30,0,10,0,0,38,5621,0,1,0,1,0,0,1,0,1,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,1,0,0
0,24,20,10,5,5,5,5,15,0,5411,0,1,0,0,1,1,0,0,1,1,0,0
0,22,10,10,15,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,1,0,62,32,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
0,22,10,10,5,5,5,5,15,0,5411,0,0,1,1,0,1,0,0,1,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,0,1,1,0,0,1,0
85,10,0,0,5,0,0,40,0,0,7832,0,1,0,0,1,0,1,1,0,0,0,1
85,0,0,0,20,0,0,15,0,0,7832,0,0,1,1,0,0,1,1,0,0,1,0
0,44,0,10,5,25,5,20,1,0,5411,0,0,1,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,0,1,1,0,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,1,0,0,1,0
35,5,12,20,0,0,0,5,0,0,7832,1,0,0,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,0,1,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,1,0,0,1,1,0,0
0,28,0,0,5,5,5,0,0,0,5411,1,0,0,0,1,1,0,1,0,1,0,0
10,5,20,10,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,1,0,0,1,0
10,15,0,10,25,38,0,0,4,0,4111,0,0,1,1,0,1,0,0,1,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,0,1,1,0,0
0,10,0,10,5,0,5,44,0,0,5691,1,0,0,0,1,1,0,1,0,0,1,0
0,44,0,10,5,5,5,5,15,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
0,13,69,18,0,0,0,0,0,0,5812,0,0,1,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
10,22,0,0,5,5,5,0,0,0,5812,0,1,0,0,1,0,1,1,0,1,0,0
0,14,0,10,5,5,5,0,0,0,5411,0,1,0,0,1,1,0,0,1,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,0,0,1,0,1,0,1,1,0,0,1,0
0,25,10,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,0,1,1,0,1,0,1,0,0
0,2,10,62,31,5,0,0,0,0,7032,1,0,0,1,0,0,1,0,1,0,0,1
85,0,0,0,5,0,0,0,0,0,7832,0,0,1,0,1,0,1,1,0,0,1,0
65,0,14,9,0,0,0,0,0,0,7832,1,0,0,0,1,1,0,0,1,0,1,0
65,0,0,10,0,20,0,15,0,0,7832,0,0,1,0,1,0,1,0,1,0,0,1
